	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV7128	yes	anaerobe	unknown	unknown	unknown
ASV7129	unknown	unknown	unknown	unknown	unknown
ASV7130	unknown	unknown	unknown	unknown	unknown
ASV7131	unknown	unknown	unknown	unknown	unknown
ASV7132	unknown	unknown	unknown	unknown	unknown
ASV7133	unknown	unknown	unknown	unknown	unknown
ASV7134	unknown	unknown	unknown	unknown	unknown
ASV7135	unknown	unknown	unknown	unknown	unknown
ASV7136	unknown	unknown	unknown	unknown	unknown
ASV7137	unknown	unknown	unknown	unknown	unknown
ASV7138	unknown	unknown	unknown	unknown	unknown
ASV7139	unknown	unknown	unknown	unknown	unknown
ASV7140	unknown	unknown	unknown	unknown	unknown
ASV7141	unknown	unknown	unknown	unknown	unknown
ASV7142	unknown	unknown	unknown	unknown	unknown
ASV7143	unknown	unknown	unknown	unknown	unknown
ASV7144	unknown	unknown	unknown	unknown	unknown
ASV7145	unknown	unknown	unknown	unknown	unknown
ASV7146	unknown	unknown	unknown	unknown	unknown
ASV7147	unknown	unknown	unknown	unknown	unknown
ASV7148	unknown	unknown	unknown	unknown	unknown
ASV7149	unknown	unknown	unknown	unknown	unknown
ASV7150	unknown	unknown	unknown	unknown	unknown
ASV7151	unknown	unknown	unknown	unknown	unknown
ASV7152	unknown	unknown	unknown	unknown	unknown
ASV7153	unknown	unknown	unknown	unknown	unknown
ASV7154	unknown	unknown	unknown	unknown	unknown
ASV7155	unknown	unknown	unknown	unknown	unknown
ASV7156	unknown	unknown	unknown	unknown	unknown
ASV7157	unknown	unknown	unknown	unknown	unknown
ASV7158	unknown	unknown	unknown	unknown	unknown
ASV7159	unknown	unknown	unknown	unknown	unknown
ASV7160	unknown	unknown	unknown	unknown	unknown
ASV7161	unknown	unknown	unknown	unknown	unknown
ASV7162	unknown	unknown	unknown	unknown	unknown
ASV7163	unknown	unknown	unknown	unknown	unknown
ASV7164	unknown	unknown	unknown	unknown	unknown
ASV7165	unknown	unknown	unknown	unknown	unknown
ASV7166	unknown	unknown	unknown	unknown	unknown
ASV7167	unknown	unknown	unknown	unknown	unknown
ASV7168	unknown	unknown	unknown	unknown	unknown
ASV7169	unknown	unknown	unknown	unknown	unknown
ASV7170	unknown	unknown	unknown	unknown	unknown
ASV7171	unknown	unknown	unknown	unknown	unknown
ASV7172	no	unknown	unknown	unknown	unknown
ASV7173	unknown	unknown	unknown	unknown	unknown
ASV7174	unknown	unknown	unknown	unknown	unknown
ASV7175	unknown	unknown	unknown	unknown	unknown
ASV7176	unknown	unknown	unknown	unknown	unknown
ASV7177	unknown	unknown	unknown	unknown	unknown
ASV7178	unknown	unknown	unknown	unknown	unknown
ASV7179	unknown	unknown	unknown	unknown	unknown
ASV7180	unknown	unknown	unknown	unknown	unknown
ASV7181	unknown	unknown	unknown	unknown	unknown
ASV7182	unknown	unknown	unknown	unknown	unknown
ASV7183	unknown	unknown	unknown	unknown	unknown
ASV7184	unknown	unknown	unknown	unknown	unknown
ASV7185	unknown	unknown	unknown	unknown	unknown
ASV7186	unknown	unknown	unknown	unknown	unknown
ASV7187	unknown	unknown	unknown	unknown	unknown
ASV7188	unknown	unknown	unknown	unknown	unknown
ASV7189	unknown	unknown	unknown	unknown	unknown
ASV7190	unknown	unknown	unknown	unknown	unknown
ASV7191	unknown	unknown	unknown	unknown	unknown
ASV7192	unknown	unknown	unknown	unknown	unknown
ASV7193	unknown	unknown	unknown	unknown	unknown
ASV7194	unknown	unknown	unknown	unknown	unknown
ASV7195	unknown	unknown	unknown	unknown	unknown
ASV7196	unknown	unknown	unknown	unknown	unknown
ASV7197	unknown	unknown	unknown	unknown	unknown
ASV7198	unknown	unknown	unknown	unknown	unknown
ASV7199	unknown	unknown	unknown	unknown	unknown
ASV7200	unknown	unknown	unknown	unknown	unknown
ASV7201	unknown	unknown	unknown	unknown	unknown
ASV7202	unknown	unknown	unknown	unknown	unknown
ASV7203	unknown	unknown	unknown	unknown	unknown
ASV7204	unknown	unknown	unknown	unknown	unknown
ASV7205	unknown	unknown	unknown	unknown	unknown
ASV7206	unknown	unknown	unknown	unknown	unknown
ASV7207	unknown	unknown	unknown	unknown	unknown
ASV7208	unknown	unknown	unknown	unknown	unknown
ASV7209	unknown	unknown	unknown	unknown	unknown
ASV7210	unknown	unknown	unknown	unknown	unknown
ASV7211	unknown	unknown	unknown	unknown	unknown
ASV7212	unknown	unknown	unknown	unknown	unknown
ASV7213	unknown	unknown	unknown	unknown	unknown
ASV7214	unknown	unknown	unknown	unknown	unknown
ASV7215	unknown	unknown	unknown	unknown	unknown
ASV7216	unknown	unknown	unknown	unknown	unknown
ASV7217	unknown	unknown	unknown	unknown	unknown
ASV7218	unknown	unknown	unknown	unknown	unknown
ASV7219	unknown	unknown	unknown	unknown	unknown
ASV7220	unknown	unknown	unknown	unknown	unknown
ASV7221	unknown	unknown	unknown	unknown	unknown
ASV7222	unknown	unknown	unknown	unknown	unknown
ASV7223	unknown	unknown	unknown	unknown	unknown
ASV7224	unknown	unknown	unknown	unknown	unknown
ASV7225	unknown	unknown	unknown	unknown	unknown
ASV7226	unknown	unknown	unknown	unknown	unknown
ASV7227	unknown	unknown	unknown	unknown	unknown
ASV7228	unknown	unknown	unknown	unknown	unknown
ASV7229	yes	unknown	unknown	unknown	unknown
ASV7230	unknown	unknown	unknown	unknown	unknown
ASV7231	unknown	unknown	unknown	unknown	unknown
ASV7232	unknown	unknown	unknown	unknown	unknown
ASV7233	unknown	unknown	unknown	unknown	unknown
ASV7234	unknown	unknown	unknown	unknown	unknown
ASV7235	unknown	unknown	unknown	unknown	unknown
ASV7236	unknown	unknown	unknown	unknown	unknown
ASV7237	unknown	unknown	unknown	unknown	unknown
ASV7238	unknown	unknown	unknown	unknown	unknown
ASV7239	unknown	unknown	unknown	unknown	unknown
ASV7240	unknown	unknown	unknown	unknown	unknown
ASV7241	unknown	unknown	unknown	unknown	unknown
ASV7242	unknown	unknown	unknown	unknown	unknown
ASV7243	unknown	unknown	unknown	unknown	unknown
ASV7244	unknown	unknown	unknown	unknown	unknown
ASV7245	unknown	unknown	unknown	unknown	unknown
ASV7246	unknown	unknown	unknown	unknown	unknown
ASV7247	unknown	unknown	unknown	unknown	unknown
ASV7248	unknown	unknown	unknown	unknown	unknown
ASV7249	unknown	unknown	unknown	unknown	unknown
ASV7250	unknown	unknown	unknown	unknown	unknown
ASV7251	unknown	unknown	unknown	unknown	unknown
ASV7252	unknown	unknown	unknown	unknown	unknown
ASV7253	unknown	unknown	unknown	unknown	unknown
ASV7254	unknown	unknown	unknown	unknown	unknown
ASV7255	unknown	unknown	unknown	unknown	unknown
ASV7256	unknown	unknown	unknown	unknown	unknown
ASV7257	no	unknown	unknown	unknown	unknown
ASV7258	unknown	unknown	unknown	unknown	unknown
ASV7259	unknown	unknown	unknown	unknown	unknown
ASV7260	unknown	unknown	unknown	unknown	unknown
ASV7261	unknown	unknown	unknown	unknown	unknown
ASV7262	unknown	unknown	unknown	unknown	unknown
ASV7263	unknown	unknown	unknown	unknown	unknown
ASV7264	unknown	unknown	unknown	unknown	unknown
ASV7265	unknown	unknown	unknown	unknown	unknown
ASV7266	unknown	unknown	unknown	unknown	unknown
ASV7267	unknown	unknown	unknown	unknown	unknown
ASV7268	unknown	unknown	unknown	unknown	unknown
ASV7269	unknown	unknown	unknown	unknown	unknown
ASV7270	unknown	unknown	unknown	unknown	unknown
ASV7271	unknown	unknown	unknown	unknown	unknown
ASV7272	unknown	unknown	unknown	unknown	unknown
ASV7273	unknown	unknown	unknown	unknown	unknown
ASV7274	unknown	unknown	unknown	unknown	unknown
ASV7275	unknown	unknown	unknown	unknown	unknown
ASV7276	unknown	unknown	unknown	unknown	unknown
ASV7277	unknown	unknown	unknown	unknown	unknown
ASV7278	unknown	unknown	unknown	unknown	unknown
ASV7279	unknown	unknown	unknown	unknown	unknown
ASV7280	unknown	unknown	unknown	unknown	unknown
ASV7281	unknown	unknown	unknown	unknown	unknown
ASV7282	unknown	unknown	unknown	unknown	unknown
ASV7283	unknown	unknown	unknown	unknown	unknown
ASV7284	unknown	unknown	unknown	unknown	unknown
ASV7285	unknown	unknown	unknown	unknown	unknown
ASV7286	unknown	unknown	unknown	unknown	unknown
ASV7287	unknown	unknown	unknown	unknown	unknown
ASV7288	unknown	unknown	unknown	unknown	unknown
ASV7289	unknown	unknown	unknown	unknown	unknown
ASV7290	unknown	unknown	unknown	unknown	unknown
ASV7291	unknown	unknown	unknown	unknown	unknown
ASV7292	unknown	unknown	unknown	unknown	unknown
ASV7293	unknown	unknown	unknown	unknown	unknown
ASV7294	unknown	unknown	unknown	unknown	unknown
ASV7295	unknown	unknown	unknown	unknown	unknown
ASV7296	yes	anaerobe	unknown	unknown	unknown
ASV7297	unknown	unknown	unknown	unknown	unknown
ASV7298	unknown	unknown	unknown	unknown	unknown
ASV7299	unknown	unknown	unknown	unknown	unknown
ASV7300	unknown	unknown	unknown	unknown	unknown
ASV7301	unknown	unknown	unknown	unknown	unknown
ASV7302	unknown	unknown	unknown	unknown	unknown
ASV7303	unknown	unknown	unknown	unknown	unknown
ASV7304	unknown	unknown	unknown	unknown	unknown
ASV7305	unknown	unknown	unknown	unknown	unknown
ASV7306	unknown	unknown	unknown	unknown	unknown
ASV7307	unknown	unknown	unknown	unknown	unknown
ASV7308	unknown	unknown	unknown	unknown	unknown
ASV7309	unknown	unknown	unknown	unknown	unknown
ASV7310	unknown	unknown	unknown	unknown	unknown
ASV7311	unknown	unknown	unknown	unknown	unknown
ASV7312	unknown	unknown	unknown	unknown	unknown
ASV7313	unknown	unknown	unknown	unknown	unknown
ASV7314	unknown	unknown	unknown	unknown	unknown
ASV7315	unknown	unknown	unknown	unknown	unknown
ASV7316	unknown	unknown	unknown	unknown	unknown
ASV7317	unknown	unknown	unknown	unknown	unknown
ASV7318	unknown	unknown	unknown	unknown	unknown
ASV7319	unknown	unknown	unknown	unknown	unknown
ASV7320	unknown	unknown	unknown	unknown	unknown
ASV7321	unknown	unknown	unknown	unknown	unknown
ASV7322	unknown	unknown	unknown	unknown	unknown
ASV7323	unknown	unknown	unknown	unknown	unknown
ASV7324	unknown	unknown	unknown	unknown	unknown
ASV7325	unknown	unknown	unknown	unknown	unknown
ASV7326	unknown	unknown	unknown	unknown	unknown
ASV7327	unknown	unknown	unknown	unknown	unknown
ASV7328	unknown	unknown	unknown	unknown	unknown
ASV7329	unknown	unknown	unknown	unknown	unknown
ASV7330	unknown	unknown	unknown	unknown	unknown
ASV7331	unknown	unknown	unknown	unknown	unknown
ASV7332	unknown	unknown	unknown	unknown	unknown
ASV7333	unknown	unknown	unknown	unknown	unknown
ASV7334	unknown	unknown	unknown	unknown	unknown
ASV7335	unknown	unknown	unknown	unknown	unknown
ASV7336	unknown	unknown	unknown	unknown	unknown
ASV7337	unknown	unknown	unknown	unknown	unknown
ASV7338	unknown	unknown	unknown	unknown	unknown
ASV7339	unknown	unknown	unknown	unknown	unknown
ASV7340	unknown	unknown	unknown	unknown	unknown
ASV7341	unknown	unknown	unknown	unknown	unknown
ASV7342	unknown	unknown	unknown	unknown	unknown
ASV7343	unknown	unknown	unknown	unknown	unknown
ASV7344	unknown	unknown	unknown	unknown	unknown
ASV7345	unknown	unknown	unknown	unknown	unknown
ASV7346	unknown	unknown	unknown	unknown	unknown
ASV7347	unknown	unknown	unknown	unknown	unknown
ASV7348	unknown	unknown	unknown	unknown	unknown
ASV7349	unknown	unknown	unknown	unknown	unknown
ASV7350	unknown	unknown	unknown	unknown	unknown
ASV7351	unknown	unknown	unknown	unknown	unknown
ASV7352	unknown	unknown	unknown	unknown	unknown
ASV7353	unknown	unknown	unknown	unknown	unknown
ASV7354	unknown	unknown	unknown	unknown	unknown
ASV7355	unknown	unknown	unknown	unknown	unknown
ASV7356	unknown	unknown	unknown	unknown	unknown
ASV7357	unknown	unknown	unknown	unknown	unknown
ASV7358	unknown	unknown	unknown	unknown	unknown
ASV7359	unknown	unknown	unknown	unknown	unknown
ASV7360	unknown	unknown	unknown	unknown	unknown
ASV7361	unknown	unknown	unknown	unknown	unknown
ASV7362	unknown	unknown	unknown	unknown	unknown
ASV7363	unknown	unknown	unknown	unknown	unknown
ASV7364	unknown	unknown	unknown	unknown	unknown
ASV7365	unknown	unknown	unknown	unknown	unknown
ASV7366	unknown	unknown	unknown	unknown	unknown
ASV7367	unknown	unknown	unknown	unknown	unknown
ASV7368	unknown	unknown	unknown	unknown	unknown
ASV7369	unknown	unknown	unknown	unknown	unknown
ASV7370	unknown	unknown	unknown	unknown	unknown
ASV7371	unknown	unknown	unknown	unknown	unknown
ASV7372	unknown	unknown	unknown	unknown	unknown
ASV7373	unknown	unknown	unknown	unknown	unknown
ASV7374	unknown	unknown	unknown	unknown	unknown
ASV7375	unknown	unknown	unknown	unknown	unknown
ASV7376	unknown	unknown	unknown	unknown	unknown
ASV7377	unknown	unknown	unknown	unknown	unknown
ASV7378	unknown	unknown	unknown	unknown	unknown
ASV7379	unknown	unknown	unknown	unknown	unknown
ASV7380	unknown	unknown	unknown	unknown	unknown
ASV7381	unknown	unknown	unknown	unknown	unknown
ASV7382	unknown	unknown	unknown	unknown	unknown
ASV7383	unknown	unknown	unknown	unknown	unknown
ASV7384	unknown	unknown	unknown	unknown	unknown
ASV7385	unknown	unknown	unknown	unknown	unknown
ASV7386	unknown	unknown	unknown	unknown	unknown
ASV7387	unknown	unknown	unknown	unknown	unknown
ASV7388	unknown	unknown	unknown	unknown	unknown
ASV7389	unknown	unknown	unknown	unknown	unknown
ASV7390	unknown	unknown	unknown	unknown	unknown
ASV7391	unknown	unknown	unknown	unknown	unknown
ASV7392	unknown	unknown	unknown	unknown	unknown
ASV7393	unknown	unknown	unknown	unknown	unknown
ASV7394	unknown	unknown	unknown	unknown	unknown
ASV7395	unknown	unknown	unknown	unknown	unknown
ASV7396	unknown	unknown	unknown	unknown	unknown
ASV7397	unknown	unknown	unknown	unknown	unknown
ASV7398	unknown	unknown	unknown	unknown	unknown
ASV7399	unknown	unknown	unknown	unknown	unknown
ASV7400	yes	anaerobe	unknown	unknown	unknown
ASV7401	unknown	unknown	unknown	unknown	unknown
ASV7402	unknown	unknown	unknown	unknown	unknown
ASV7403	unknown	unknown	unknown	unknown	unknown
ASV7404	unknown	unknown	unknown	unknown	unknown
ASV7405	unknown	unknown	unknown	unknown	unknown
ASV7406	unknown	unknown	unknown	unknown	unknown
ASV7407	unknown	unknown	unknown	unknown	unknown
ASV7408	unknown	unknown	unknown	unknown	unknown
ASV7409	unknown	unknown	unknown	unknown	unknown
ASV7410	unknown	unknown	unknown	unknown	unknown
ASV7411	unknown	unknown	unknown	unknown	unknown
ASV7412	unknown	unknown	unknown	unknown	unknown
ASV7413	unknown	unknown	unknown	unknown	unknown
ASV7414	unknown	unknown	unknown	unknown	unknown
ASV7415	unknown	unknown	unknown	unknown	unknown
ASV7416	unknown	unknown	unknown	unknown	unknown
ASV7417	unknown	unknown	unknown	unknown	unknown
ASV7418	unknown	unknown	unknown	unknown	unknown
ASV7419	unknown	unknown	unknown	unknown	unknown
ASV7420	unknown	unknown	unknown	unknown	unknown
ASV7421	unknown	unknown	unknown	unknown	unknown
ASV7422	unknown	unknown	unknown	unknown	unknown
ASV7423	unknown	unknown	unknown	unknown	unknown
ASV7424	unknown	unknown	unknown	unknown	unknown
ASV7425	unknown	unknown	unknown	unknown	unknown
ASV7426	unknown	unknown	unknown	unknown	unknown
ASV7427	unknown	unknown	unknown	unknown	unknown
ASV7428	unknown	unknown	unknown	unknown	unknown
ASV7429	unknown	unknown	unknown	unknown	unknown
ASV7430	unknown	unknown	unknown	unknown	unknown
ASV7431	yes	anaerobe	unknown	unknown	unknown
ASV7432	unknown	unknown	unknown	unknown	unknown
ASV7433	unknown	unknown	unknown	unknown	unknown
ASV7434	yes	anaerobe	unknown	unknown	unknown
ASV7435	unknown	unknown	unknown	unknown	unknown
ASV7436	unknown	unknown	unknown	unknown	unknown
ASV7437	unknown	unknown	unknown	unknown	unknown
ASV7438	unknown	unknown	unknown	unknown	unknown
ASV7439	unknown	unknown	unknown	unknown	unknown
ASV7440	unknown	unknown	unknown	unknown	unknown
ASV7441	unknown	unknown	unknown	unknown	unknown
ASV7442	unknown	unknown	unknown	unknown	unknown
ASV7443	unknown	unknown	unknown	unknown	unknown
ASV7444	unknown	unknown	unknown	unknown	unknown
ASV7445	unknown	unknown	unknown	unknown	unknown
ASV7446	unknown	unknown	unknown	unknown	unknown
ASV7447	unknown	unknown	unknown	unknown	unknown
ASV7448	unknown	unknown	unknown	unknown	unknown
ASV7449	unknown	unknown	unknown	unknown	unknown
ASV7450	unknown	unknown	unknown	unknown	unknown
ASV7451	unknown	unknown	unknown	unknown	unknown
ASV7452	unknown	unknown	unknown	unknown	unknown
ASV7453	unknown	unknown	unknown	unknown	unknown
ASV7454	unknown	unknown	unknown	unknown	unknown
ASV7455	unknown	unknown	unknown	unknown	unknown
ASV7456	unknown	unknown	unknown	unknown	unknown
ASV7457	unknown	unknown	unknown	unknown	unknown
ASV7458	unknown	unknown	unknown	unknown	unknown
ASV7459	unknown	unknown	unknown	unknown	unknown
ASV7460	unknown	unknown	unknown	unknown	unknown
ASV7461	yes	anaerobe	positive	unknown	no
ASV7462	unknown	unknown	unknown	unknown	unknown
ASV7463	unknown	unknown	unknown	unknown	unknown
ASV7464	unknown	unknown	unknown	unknown	unknown
ASV7465	unknown	unknown	unknown	unknown	unknown
ASV7466	unknown	unknown	unknown	unknown	unknown
ASV7467	unknown	unknown	unknown	unknown	unknown
ASV7468	unknown	unknown	unknown	unknown	unknown
ASV7469	yes	unknown	unknown	unknown	unknown
ASV7470	unknown	unknown	unknown	unknown	unknown
ASV7471	unknown	unknown	unknown	unknown	unknown
ASV7472	unknown	unknown	unknown	unknown	unknown
ASV7473	unknown	unknown	unknown	unknown	unknown
ASV7474	unknown	unknown	unknown	unknown	unknown
ASV7475	unknown	unknown	unknown	unknown	unknown
ASV7476	unknown	unknown	unknown	unknown	unknown
ASV7477	unknown	unknown	unknown	unknown	unknown
ASV7478	unknown	unknown	unknown	unknown	unknown
ASV7479	unknown	unknown	unknown	unknown	unknown
ASV7480	unknown	unknown	unknown	unknown	unknown
ASV7481	unknown	unknown	unknown	unknown	unknown
ASV7482	unknown	unknown	unknown	unknown	unknown
ASV7483	unknown	unknown	unknown	unknown	unknown
ASV7484	unknown	unknown	unknown	unknown	unknown
ASV7485	unknown	unknown	unknown	unknown	unknown
ASV7486	unknown	unknown	unknown	unknown	unknown
ASV7487	unknown	unknown	unknown	unknown	unknown
ASV7488	unknown	unknown	unknown	unknown	unknown
ASV7489	unknown	unknown	unknown	unknown	unknown
ASV7490	unknown	unknown	unknown	unknown	unknown
ASV7491	unknown	unknown	unknown	unknown	unknown
ASV7492	unknown	unknown	unknown	unknown	unknown
ASV7493	unknown	unknown	unknown	unknown	unknown
ASV7494	unknown	unknown	unknown	unknown	unknown
ASV7495	unknown	unknown	unknown	unknown	unknown
ASV7496	unknown	unknown	unknown	unknown	unknown
ASV7497	unknown	unknown	unknown	unknown	unknown
ASV7498	unknown	unknown	unknown	unknown	unknown
ASV7499	unknown	unknown	unknown	unknown	unknown
ASV7500	unknown	unknown	unknown	unknown	unknown
ASV7501	unknown	unknown	unknown	unknown	unknown
ASV7502	unknown	unknown	unknown	unknown	unknown
ASV7503	unknown	unknown	unknown	unknown	unknown
ASV7504	unknown	unknown	unknown	unknown	unknown
ASV7505	unknown	unknown	unknown	unknown	unknown
ASV7506	unknown	unknown	unknown	unknown	unknown
ASV7507	unknown	unknown	unknown	unknown	unknown
ASV7508	unknown	unknown	unknown	unknown	unknown
ASV7509	unknown	unknown	unknown	unknown	unknown
ASV7510	unknown	unknown	unknown	unknown	unknown
ASV7511	unknown	unknown	unknown	unknown	unknown
ASV7512	unknown	unknown	unknown	unknown	unknown
ASV7513	yes	anaerobe	negative	unknown	no
ASV7514	unknown	unknown	unknown	unknown	unknown
